Scene,Scene ID,H_00,H_01,H_02,H_10,H_11,H_12,H_20,H_21,H_22
study_area,DSC_8019.NEF,0.9898168584206459,0.004354268472001723,2.9200520772330143,-0.005229712522270367,1.0010165208329065,4.7627115430681926,-2.238176519104145e-06,1.3873871766256998e-06,0.9999999999999999
study_area,DSC_8020.NEF,1.0230842429600626,0.011485247970689037,-61.95913370456778,0.0030011419684973753,1.0205849619914131,-26.322048267614043,2.045897317971699e-06,3.2958306714464336e-06,1.0
study_area,DSC_8021.NEF,1.0056652688920675,0.0064239755543401625,-28.79747068556827,-0.0005080623155486556,1.008597893334808,-11.08289977918263,1.1151945542269962e-08,1.4171383870188486e-06,1.0
study_area,DSC_8022.NEF,1.029536150273118,-0.0006154743174409678,-62.67712006891705,0.0059712313966345226,1.016171681838552,-29.03438985020996,3.9043611831539395e-06,-3.478205307074014e-07,0.9999999999999999
study_area,DSC_8023.NEF,1.0048744038301642,0.008061002260643437,-29.550660142652927,-0.0017012410002695867,1.008457745308056,-6.0839197303547445,-3.908209462939548e-07,2.1311633021405652e-06,1.0
study_area,DSC_8024.NEF,1.011935806136218,0.003750505376684243,-38.619775489010756,-0.00010453831474267445,1.0106071950088453,-12.849834105016901,5.212612402339575e-07,1.5897446479093175e-06,1.0
study_area,DSC_8049.NEF,0.994184430699224,0.009010619385431113,-13.56328986852639,-0.003425554608920078,1.0024771693659573,1.1000983710119203,-2.0015077468629904e-06,2.1400901212252986e-06,1.0
study_area,DSC_8050.NEF,1.010946029637421,0.0009553592115552536,-31.14274941794189,0.002844053845680172,1.0071173373287814,-15.98953930451506,1.334766751834193e-06,-1.4147550431074218e-07,1.0
study_area,DSC_8051.NEF,1.0119841772517515,0.005435059366543401,-37.57757358255382,0.0013190258623180138,1.0114787376838141,-15.049098388402365,8.268449631075965e-07,1.6634030310524279e-06,1.0
study_area,DSC_8054.NEF,1.0006413425445442,0.0007898997422609033,21.53827388961255,-3.811900677463487e-05,1.0016781713538427,-5.547366672158668,-1.0144602001082772e-07,3.181693434587726e-07,1.0
study_area,DSC_8055.NEF,1.0011624717418903,0.0029434235864913777,17.754175271712022,-0.00020856402463148137,1.002827654586032,-6.033677305703772,-2.0201971067888575e-07,8.221329837197283e-07,1.0
study_area,DSC_8056.NEF,1.0015267447674068,0.0037510583901516157,16.729698896352293,-0.0004213023622681098,1.0042464917148524,-7.488726076979986,-3.605645691094614e-07,1.3655391441292869e-06,1.0
study_area,DSC_8057.NEF,1.0009154403921374,0.0027240255241572633,18.475992367636827,-0.00023326025036023314,1.0027481286505482,-6.486358145245312,-2.443417970272713e-07,7.853309748243869e-07,0.9999999999999999
study_area,DSC_8058.NEF,0.9979392760260212,0.00047528471757913465,22.903960548004576,-0.0009449419800149945,0.9988924646369098,-2.013581948357787,-6.053521897794332e-07,-4.76031171844149e-08,1.0
study_area,DSC_8059.NEF,1.000381364997111,0.0017227665689727946,20.25297528299989,-0.00016573694895334417,1.0015928332571193,-5.68359476048293,-2.009312637559541e-07,3.7654182044987465e-07,1.0
stump,DSC_9073.NEF,1.0022852972893372,0.010284028132067824,50.28891405784546,0.003677919450400018,1.0165984702931854,-271.3997670525922,-1.7498851549434531e-06,8.92996394421186e-06,0.9999999999999999
stump,DSC_9074.NEF,1.001603583589803,0.005651840485944598,56.539338195518894,0.004823828711604955,1.011270276484902,-265.6769905756692,-9.9821410313656e-07,7.3043853569687665e-06,1.0
stump,DSC_9075.NEF,0.9988472744872672,0.009009971197819582,52.48700016106773,0.0025930981734911,1.0114414151645965,-263.32285200195224,-2.259204320385103e-06,8.106730496723394e-06,1.0
stump,DSC_9076.NEF,1.0031672074706313,0.00809108858142097,49.75440789591657,0.005087050849438447,1.0159896965296045,-276.42051448679297,-1.4840436700614219e-06,8.060932992941073e-06,1.0
stump,DSC_9077.NEF,0.9995165103588783,0.006976003246071866,54.922840817536105,0.0028618320441236873,1.0113805203899866,-264.2462338335321,-2.016864582797301e-06,7.66218632746353e-06,0.9999999999999999
stump,DSC_9078.NEF,1.0002041414326133,0.007220225335722087,53.690015744664265,0.0031086564148996914,1.0117518964777217,-264.19210230855157,-1.9203461257748115e-06,7.664621748412664e-06,0.9999999999999999
stump,DSC_9079.NEF,0.9969949003863386,0.004812612381827234,58.38951616570522,0.0022064256717854204,1.0078115001480612,-259.5386906119856,-2.4417440666624694e-06,7.1215194856640685e-06,0.9999999999999999
stump,DSC_9080.NEF,1.0033267731858342,0.009677828948782354,50.31848778963071,0.0035643749666451584,1.0167171613784916,-269.96942734354167,-1.5234755031666343e-06,8.993132230075429e-06,1.0
stump,DSC_9081.NEF,0.9961311609980066,0.008807456553329998,57.95364046045727,0.0017331513383000766,1.0101189063323905,-261.10375441468346,-2.7389907917264727e-06,8.26538411728074e-06,1.0
stump,DSC_9082.NEF,1.0002921358553685,0.009496206933342004,53.673188104137864,0.0034419278321794894,1.014540430001354,-268.6407070754251,-2.066602101024508e-06,8.761381676385833e-06,1.0
stump,DSC_9083.NEF,1.002625579823259,0.007552370807846744,53.131994346067856,0.0036994449446779995,1.0151581024630585,-268.96611175643085,-1.4946582336141189e-06,8.345243799858664e-06,1.0
stump,DSC_9084.NEF,0.9965718865592748,0.009563316987490387,57.687089805405336,0.002058197553330649,1.0120587685145328,-263.2153276991907,-2.625052749468192e-06,8.622517809839692e-06,1.0
stump,DSC_9085.NEF,1.0016124366732657,0.007989743175680528,53.96272383571374,0.0030917534908121735,1.0145628627532262,-267.0940825486604,-1.6826600345249087e-06,8.487306873859894e-06,1.0
stump,DSC_9086.NEF,1.0173027227107077,0.022847666110408227,11.998566454630192,0.005652631224716727,1.030111786966408,-285.68158816906555,-4.6152850162002403e-07,1.2270506215206727e-05,1.0
stump,DSC_9087.NEF,0.9966657340944126,0.0070495803504411255,56.88173334128756,0.002580678483810756,1.009355696496613,-263.71987621969896,-2.4994375197539965e-06,7.252425887244258e-06,1.0
stump,DSC_9088.NEF,0.9880323012778236,0.00405518296464034,70.61278788174509,0.0022421621015355077,1.0009276214775844,-256.18542896024456,-3.008301172137681e-06,5.215868819673387e-06,1.0
stump,DSC_9089.NEF,0.9980384430452156,0.007929921581419547,56.074109924294234,0.0023035026139234882,1.0109012618157556,-262.91286660460065,-2.3715203313068295e-06,8.013393086081739e-06,1.0
stump,DSC_9090.NEF,0.9923824801031345,0.008507609573432813,60.88912356770754,0.001572621195030341,1.0080401515927218,-258.68182542129904,-3.3087582716861233e-06,7.734477365876113e-06,1.0
stump,DSC_9091.NEF,1.0017531309504666,0.011430040950419757,49.85035907442116,0.003252132046224248,1.01658410536566,-268.4317915648909,-1.917510743174522e-06,9.36777168829919e-06,1.0
stump,DSC_9092.NEF,0.9942691902886026,0.008522149891956116,59.044378939849636,0.0022228935760047258,1.0077067159206565,-258.75270759855016,-2.761747822054301e-06,7.629197582456901e-06,1.0
subway1,DSC_1135.NEF,0.6812143953761608,-0.5627666695438919,2648.6085699753494,0.04025531719093983,0.7362006201654537,-153.32102369757288,-5.57523486273081e-05,-0.0001366717417335852,1.0
subway1,DSC_1136.NEF,0.7284834033939841,-0.516058139411573,2618.005757143296,0.05380644908773753,0.8015885362818153,-230.4193125745655,-4.777325490307005e-05,-0.00012400806241386314,0.9999999999999999
subway1,DSC_1137.NEF,0.5168002450656375,-0.5356474750231189,2627.529757674223,-0.0273467571583128,0.7166864825428936,-118.37997866622896,-9.877995771833115e-05,-0.00013720186074131716,1.0
subway1,DSC_1138.NEF,0.6131164580324734,-0.4493537086733921,2605.91612307027,-0.006392242076442915,0.8477452400720992,-255.3292509931066,-8.968980845493493e-05,-0.00010272146354856913,0.9999999999999999
subway1,DSC_1139.NEF,0.6077911949985778,-0.41601540162800343,2601.670922492649,-0.013489672235565539,0.8822261916153767,-284.2914904700439,-9.630481579865448e-05,-9.039422225884896e-05,0.9999999999999999
subway1,DSC_1140.NEF,0.912631336672893,-0.6519504553817408,2638.1562968012536,0.15269706479939224,0.6977032325191814,-165.6088899592435,2.319091317173036e-05,-0.00016935320725308578,1.0
subway1,DSC_1141.NEF,0.708495423868279,-0.6921954773485178,2602.3860196564065,0.03463359347826111,0.5567405858047823,21.08702015179097,-3.131348723204722e-05,-0.00019754675890750346,1.0
subway1,DSC_1142.NEF,0.9926302341582613,0.0407871561579221,359.4049383179038,-0.002789348867718527,1.0041440616644153,-270.10540980087626,1.6849661812340428e-06,3.154501360064824e-05,1.0
subway1,DSC_1143.NEF,0.5937586136202371,-0.6906751693414502,2517.762583975183,0.007596752531740744,0.45482050001494945,122.81506978855268,-4.0490930717902006e-05,-0.00021260555320999218,1.0
subway1,DSC_1144.NEF,0.5248249042581377,-0.5765390076497401,2401.7071166879196,-0.08284414571988995,0.4690617214259469,162.14432464076248,-6.0018459386344645e-05,-0.00019646743841872434,0.9999999999999999
subway1,DSC_1148.NEF,0.9507712166522654,-0.012608717326974191,425.60327400989576,0.003050697777279736,0.967889948463097,-277.1031337892117,-5.278481814767212e-07,3.926029656517046e-06,1.0
subway1,DSC_1151.NEF,0.9514354238948102,-0.01587688350319861,425.24375357333514,0.0042141152269469405,0.9601689422009254,-271.7513035386014,5.691078148539492e-07,-4.0191263355344284e-08,1.0
subway2,DSC_1207.NEF,0.9081018420114333,0.0023493132934179145,217.62341833700395,-0.0025175328573267546,0.9159016829496007,79.62488806106975,-3.049615779906603e-06,3.25914394357958e-06,1.0
subway2,DSC_1208.NEF,0.9096269279227154,0.0034470534468375395,215.79779492355257,-0.002758435591447542,0.9164892649433808,80.5142720051271,-2.6463718569674253e-06,3.432844402549017e-06,1.0
subway2,DSC_1209.NEF,0.9086043183702958,0.0029925452648368847,216.98023646802932,-0.0027198563937164935,0.9165342614456227,80.22337836549764,-2.9482348068825883e-06,3.510303821595211e-06,1.0
subway2,DSC_1210.NEF,0.9083058184167727,0.0032612774812572944,215.28460311375804,-0.0031769440756648074,0.9163111077824382,82.0438184251485,-3.1236566653666044e-06,3.4229790015292525e-06,1.0
subway2,DSC_1211.NEF,0.9082971959166452,0.003282402821065129,216.30130388744783,-0.003321505300997314,0.9162108275987182,81.48833744646888,-3.2189553682143683e-06,3.4770269699102926e-06,1.0
subway2,DSC_1212.NEF,0.9082545980611335,0.0028798324654332576,216.90231292791148,-0.00296980430482526,0.9163856764945154,81.52202713836124,-2.9819414244315363e-06,3.4664949285256496e-06,1.0
subway2,DSC_1213.NEF,0.9087459385584323,0.0033386246236704054,216.44822219411827,-0.0031196406763969553,0.9165652241170085,81.22636438325773,-3.032378135681714e-06,3.671621540513443e-06,1.0
subway2,DSC_1214.NEF,0.9088881477805772,0.0033809573303443586,216.37463633140587,-0.0028465261783014954,0.916534396588216,80.54893703565948,-2.9738389135058195e-06,3.5354115069441593e-06,1.0
subway2,DSC_1215.NEF,0.9079568448846959,0.002927586490573796,216.11695779002238,-0.003303074043842351,0.915477911271302,82.28148526917956,-3.131782284234053e-06,3.1155049224453665e-06,1.0
subway2,DSC_1216.NEF,0.9083119973284486,0.0030994901512426203,215.78270403510373,-0.0032936487865576417,0.915737265997214,81.92840718710394,-3.1155259203766473e-06,3.25158274802767e-06,1.0
subway2,DSC_1217.NEF,0.9089835709918549,0.0035722873379344473,215.08032667218794,-0.003118145937342881,0.9168231237417399,82.11848125528127,-2.8857125965209487e-06,3.6934432940181653e-06,1.0
subway2,DSC_1218.NEF,0.9078405868235061,0.002812034668533693,216.8434269816867,-0.003361026253006797,0.9156194891600559,81.69561390125524,-3.2516941532679737e-06,3.277955554221486e-06,1.0
subway2,DSC_1219.NEF,0.9083716351177159,0.0027861285904577015,217.32630853230913,-0.002888842875705418,0.9161167768184839,80.27206459332962,-2.964043338611843e-06,3.325012467101609e-06,1.0
subway2,DSC_1220.NEF,0.9082367857718646,0.002949757900192889,217.30085344420198,-0.003348901175785756,0.9157180057023568,80.75059928273006,-3.201554902973342e-06,3.390111668563097e-06,1.0
subway2,DSC_1221.NEF,0.9085501061728576,0.003488026883119216,216.7261901504444,-0.003550329328379425,0.9161685110046003,80.92731654081354,-3.32219498230727e-06,3.678327068474013e-06,1.0
subway2,DSC_1222.NEF,0.9082938267746138,0.0031228473279779462,217.0487703173752,-0.0033692502818320797,0.9161441080937704,80.84339453424832,-3.240586714940367e-06,3.599941467966995e-06,1.0
subway2,DSC_1223.NEF,0.9085422036546158,0.002995250965540195,217.26014739095484,-0.002797884658642062,0.916414762951803,80.37010487328067,-3.038982014045213e-06,3.505317416186972e-06,1.0
subway2,DSC_1224.NEF,0.9080612005076573,0.003221136776037514,217.49620877302735,-0.003308126653132415,0.9160405257209513,80.78296600985348,-3.2344284976042617e-06,3.3721646589426088e-06,1.0
subway2,DSC_1225.NEF,0.9084084637619564,0.0035257414127604627,215.24105157976393,-0.0036172167561315857,0.916121323048813,79.71205419989549,-3.4224073761670227e-06,3.632995868698013e-06,1.0
subway2,DSC_1229.NEF,0.9086441537955178,0.003447109302242675,215.9724206906173,-0.0033332972377116085,0.916493456709083,81.62620299746912,-2.893309380602337e-06,3.543663236679773e-06,1.0
theater,DSC_8414.NEF,1.0001224500800086,-0.00011431370079064512,6.634068410436058,-0.0001788306275477294,1.0001274420125328,-1.8766210879338967,-1.7353298332186012e-08,4.223681038080993e-09,1.0
theater,DSC_8415.NEF,1.000289794811217,0.0004565145024451096,6.2609052399514,-2.8721785134680318e-05,1.0008226248402319,-2.903080556840527,-9.427253096022544e-09,2.1934982331765917e-07,1.0
theater,DSC_8416.NEF,0.9997199529738823,2.298387263628702e-05,7.23259545587631,-0.0001884932101406081,0.9999835063389244,-2.239518938304447,-9.02347329900694e-08,1.595748432353168e-08,1.0
theater,DSC_8417.NEF,1.0007929025132503,0.00036459588010274123,5.610632326693498,-3.177319972144137e-05,1.0007243580226046,-2.8654794917087067,5.685420810531155e-08,1.381682969935408e-07,1.0
theater,DSC_8418.NEF,0.9998570727800397,-0.00016987894697456304,7.155425077640853,-0.00025807209799082154,0.9997723591733304,-1.8811938417776037,-7.293175842183252e-08,-4.675045355134066e-08,1.0
theater,DSC_8419.NEF,0.9987419822919771,-0.0002513753675758017,8.876810370876827,-0.0002622333478578222,0.9993888131300352,-2.1135171755778415,-2.3790239674746432e-07,-1.1139004114602338e-07,0.9999999999999999
theater,DSC_8420.NEF,0.9996298909937097,0.0001788527602923331,7.430387540984925,-0.0002482356593968794,0.9999629119268001,-2.1156624520609135,-1.1624591253110936e-07,4.730630263103574e-08,1.0
theater,DSC_8421.NEF,1.0000496330405086,0.00023604612113640856,6.924380827601603,-0.00014309919410941942,1.0003557497373732,-2.203102288048055,-3.5057598347470815e-08,1.2650064002638536e-07,1.0
theater,DSC_8422.NEF,0.9996514650926809,7.444707010548105e-05,7.489130864600445,-0.0002489287303060279,0.9999586516149027,-2.111674009137083,-1.0788183976779931e-07,2.138668028151389e-08,1.0
theater,DSC_8423.NEF,0.9993532549157496,3.53702130073534e-05,7.38490214190145,-0.00030585261336543923,0.999639323680024,-1.5467766232856663,-1.53936763055323e-07,-8.066508992217753e-08,1.0
theater,DSC_8424.NEF,1.0004522932350584,0.0009705313345035102,5.625928981731531,-0.00017195979372169035,1.00079172457614,-2.612792013251258,-2.555691625426849e-08,3.141509701349215e-07,1.0
theater,DSC_8425.NEF,1.0018649357052485,0.0012486933704104778,3.3223179504539937,0.00015947193064901814,1.0020199447286675,-4.006346359881346,1.882985900420689e-07,4.1996464719034946e-07,1.0
theater,DSC_8426.NEF,0.9993387714497288,0.00041830490474867944,7.3561136834372185,-0.000348041870335398,0.9999682608980489,-1.7865140155068013,-1.645748242500914e-07,8.922122994233126e-08,0.9999999999999999
theater,DSC_8427.NEF,0.999569083807444,-1.8482062606536444e-05,7.344451293761303,-0.00029322019791443307,0.9997944407453496,-1.8847576039266956,-1.0775220913126539e-07,-3.046313992864593e-08,1.0
theater,DSC_8437.NEF,1.0028753615167778,-0.0007760165149338226,-6.227051203339103,0.0011755560280831416,0.9998490276264868,-0.7200569485776653,1.0263713001007708e-06,-4.2838581076496544e-07,1.0
theater,DSC_8438.NEF,0.9922250486399552,0.0012678896472388692,8.040007585109622,-0.00016666794590815026,0.993871739350267,4.075357726827319,-7.319271423248722e-07,5.652182439723288e-08,1.0
theater,DSC_8439.NEF,1.0067387923759274,0.012439304085731497,-18.158753953271635,0.0028931735449642657,1.0095149041692442,-13.000541162817724,1.1976303205691679e-06,3.6847173738653283e-06,1.0
theater,DSC_8440.NEF,1.0934718458612271,0.043692735626066036,-132.4651073793445,0.015873952051236418,1.069910089931504,-50.946422717903836,1.4906540564147944e-05,1.8920784777664638e-05,1.0
theater,DSC_8441.NEF,0.9644147198836499,-0.00746293891856731,59.55168437175669,-0.003715363045524204,0.9729812785624573,24.479196835900527,-4.4521352016571606e-06,-2.679382062320428e-06,1.0
theater,DSC_8442.NEF,1.1189560475155782,0.062190835632929604,-189.40837826734466,0.020613807265712023,1.0931280396000533,-75.12193743048701,1.7701698356031487e-05,2.376796352083623e-05,1.0
tree_tunel,DSC_9414.NEF,0.9723044369298788,0.006737023229398536,35.59856971947473,-0.0002116877132060841,0.9873284366181299,-4.417292553556944,-5.611593727455178e-06,2.2061866456491668e-06,1.0
tree_tunel,DSC_9415.NEF,0.9658778360437151,0.004981251787076909,44.17149178475345,-0.0010234787412766923,0.9823616869755699,-1.56795785206302,-6.818176467503499e-06,1.6532464654945074e-06,1.0
tree_tunel,DSC_9416.NEF,1.0072063999249394,0.000543887588247703,-8.499094219410175,0.004656940530638384,1.0024425640084498,-17.579843685150763,1.2389783865491375e-06,-2.750618373466303e-07,1.0
tree_tunel,DSC_9417.NEF,1.0020551077066828,-0.0010902162455030961,-2.4475654099464172,0.0012751580880719425,1.0007137302308307,-9.27797589132642,1.1512611808033471e-07,-5.724321474663393e-07,1.0
tree_tunel,DSC_9418.NEF,0.9993590038270173,-0.0039251842693063,1.5682087268394012,5.913369889423429e-05,0.9972185271065709,-5.733096883612135,-3.6294634704283677e-07,-1.502455944959331e-06,1.0
tree_tunel,DSC_9419.NEF,1.005572036417664,0.0019265456601477782,-7.727655345020009,0.000982569695841111,1.0041037572435194,-9.779057434748093,6.802807617500843e-07,5.37166400321371e-07,1.0
tree_tunel,DSC_9420.NEF,0.9990119001601714,0.0004604536890950998,1.1122370833101223,2.4542956825025684e-05,1.0009510539589044,-6.422957653371846,-5.2044799159652e-07,1.3718935687040848e-07,1.0
tree_tunel,DSC_9421.NEF,1.0045349384699405,-0.0011832940916048943,-6.317649967028567,0.0009524213815811832,1.0018218047478087,-8.690310620479716,4.7362014209698767e-07,-5.769476366411078e-07,1.0
tree_tunel,DSC_9422.NEF,1.0032218079583664,0.0037651857927666734,-3.5925261129831507,-0.0018479173048551397,1.0056943994167864,-2.9132161232562876,4.074209393806129e-07,9.386818704864377e-07,0.9999999999999999
tree_tunel,DSC_9423.NEF,0.9971065053838164,-0.002711401487050572,3.2451033700456344,-0.0003227938624743659,0.9964871907325956,-4.9986521943057305,-9.40743909992614e-07,-1.0811528505112237e-06,1.0
tree_tunel,DSC_9424.NEF,1.000110607938459,-0.0018003885531545753,1.338985616585653,0.003906298620236391,0.998748350393122,-15.90232894634491,-5.361476059918735e-08,-8.487984906801006e-07,0.9999999999999999
tree_tunel,DSC_9425.NEF,1.0018189648114175,0.0028117736266970576,-3.168946148648348,0.0026747169131319183,1.0018109490799147,-14.001855907495859,-1.0716709749774814e-07,7.762137702453696e-07,1.0
tree_tunel,DSC_9426.NEF,0.9795852027348803,0.006106626599342182,27.338490779659164,-0.00451312973035537,0.9947201567369545,5.2311890857564425,-4.004614185124266e-06,1.8800261746720856e-06,1.0
tree_tunel,DSC_9427.NEF,0.9822397777302789,0.008157225226336754,23.66398662377297,-0.0033821318982323943,0.9966341164350421,1.8271889394411196,-3.504554283593214e-06,2.4827660840739654e-06,1.0
tree_tunel,DSC_9428.NEF,0.9720363344356298,0.009607246477041089,36.30597184478584,0.001536864536029671,0.9895145237556073,-9.76180121306289,-5.561378408356775e-06,3.1228040282844444e-06,1.0
tree_tunel,DSC_9429.NEF,0.9779488885478613,0.006379330754303121,28.64027233140051,0.0007541394950598499,0.9906835873821174,-6.897664410971919,-4.50342314975181e-06,2.095029221555674e-06,0.9999999999999999
tree_tunel,DSC_9430.NEF,0.9932949288304573,0.002479710905422195,8.844021289858164,2.307863576728034e-05,0.9982192804348908,-6.723353518935314,-1.5824209609454388e-06,6.804484265529318e-07,1.0
tree_tunel,DSC_9431.NEF,1.0017561964662196,0.006069992084424339,-2.999780036435203,0.0023335261985099895,1.0032029361775123,-12.699907386335028,-1.4564781395131238e-07,2.4034562620816323e-06,1.0
tree_tunel,DSC_9432.NEF,0.9893418114166735,0.004204510640383973,14.310516604577586,0.0008753001634198452,0.9967677585956393,-7.8446763949669105,-2.1808465143851797e-06,1.226414774989471e-06,1.0
tree_tunel,DSC_9433.NEF,1.0053824971292955,0.0005038593927426543,-6.250174704189464,0.002107086032507596,1.0038606082368209,-10.663572781476509,9.191271431660284e-07,-1.4534561602015655e-07,1.0
under_tree2,DSC_7822.NEF,0.9988926636944867,0.007713911116308818,-3.814301888403503,0.0049550436106407,0.9872534248580811,0.7325624698492009,-4.613294632579973e-07,7.442618430776347e-07,1.0
under_tree2,DSC_7823.NEF,1.0016191834321952,0.003410540933943146,-3.1080466588132403,0.0021878247231345935,0.9986683660236507,-1.6685587520493534,2.2626414882249063e-08,4.74925190342618e-07,1.0
under_tree2,DSC_7824.NEF,0.99926209462378,-0.000347684483044202,-0.5664043049014267,0.0022768645034085665,0.9951194259759507,-0.34054424274960676,-8.102454429834487e-08,-1.7820670284489265e-06,1.0
under_tree2,DSC_7825.NEF,1.0019311028247282,-0.0008170757643653877,-2.240291442983182,0.0015042929000845227,0.9994979913577735,-1.2024944381613751,2.1647492284170402e-07,-6.980883221772316e-07,1.0
under_tree2,DSC_7826.NEF,1.0025957422382614,-0.0013015704655695713,-2.358413116760137,0.0018267462608250733,0.998672772673122,-0.8230131419868006,4.0013541192963106e-07,-9.534668686190419e-07,1.0
under_tree2,DSC_7827.NEF,0.996950601519143,0.005667119789543383,-1.7299385843404256,0.0018218447983219328,0.9944437555817484,0.09670955535374227,-9.867186677939107e-07,1.5319461690997237e-07,1.0
under_tree2,DSC_7828.NEF,1.0006524315187377,0.0017411060964301654,-1.7974697856663768,0.002025573922280287,0.9970867030215201,-0.6231424555394726,-4.744328738521412e-07,7.035649272777404e-07,0.9999999999999999
under_tree2,DSC_7829.NEF,1.0007454509167923,0.0006298651927722648,-2.5094478592632603,0.0002956560589960202,1.0028589497776,-2.017276077544325,-5.887838710242116e-07,7.438623947297934e-07,1.0
under_tree2,DSC_7830.NEF,1.002871713129529,-0.0014743580969097073,-2.4270161675206587,0.0016108621064845965,0.9994222909898003,-1.375357852966834,2.2257421247072762e-07,-5.374121978307377e-07,1.0
under_tree2,DSC_7831.NEF,1.0038300067596162,-0.0010638910627085744,-2.7393772217074286,0.0017346075884899885,1.000690749208308,-1.9621247117444467,4.183022069970778e-07,-2.2593055992336978e-07,1.0
under_tree2,DSC_7832.NEF,1.0034150852205859,-0.0012242998402589463,-2.615217080548046,0.001744887207780402,0.9997067244650186,-1.4885939812552806,3.8608539241090574e-07,-5.331355568171003e-07,0.9999999999999999
under_tree2,DSC_7833.NEF,1.0004684477768175,0.0006579726601879157,-1.8166133529990602,0.0017060750103066367,0.9967969050053913,-0.542774800456884,-3.2415949882053627e-07,-3.0393793025355647e-07,1.0
under_tree2,DSC_7834.NEF,1.0045243255660599,-0.0024801652190329323,-2.460397780089874,0.0021596048972842715,0.9982406521548131,-0.9498339688517317,8.150725723718875e-07,-1.1738985924002242e-06,1.0
under_tree2,DSC_7835.NEF,1.0011848745174123,6.618099512659366e-05,-2.8432074381009547,0.00035318038883965457,1.0019498359431933,-1.407214208495371,-4.2271318783176007e-07,2.040601023594895e-07,0.9999999999999999
under_tree2,DSC_7836.NEF,0.9997565275141432,0.013977649682841885,-5.861155429206226,0.0010543726570316698,1.0025785388063067,-2.1726179053301053,-2.754164152906628e-07,1.8090486916959666e-06,1.0
under_tree2,DSC_7837.NEF,1.0047331202971799,-0.0026675400624792123,-2.894893513595263,0.002091250262173694,0.9983817789808748,-1.3179047925572347,6.433485185225301e-07,-1.0473980300153967e-06,1.0
under_tree2,DSC_7838.NEF,1.0011208598258172,-0.0010225695722112162,-1.3448134971660948,0.0013337647096102012,0.9982990139181888,-0.9453701738540186,-1.6970286038839387e-07,-6.428108826806059e-07,1.0
under_tree2,DSC_7839.NEF,1.003832737299548,-0.0007210322466588916,-2.9370331734994912,0.0013639396264049778,1.0017497105299213,-1.7796212511536402,4.2044402071336003e-07,2.4988047208793708e-08,1.0
under_tree2,DSC_7840.NEF,1.0023388774160689,-0.0006076844452595129,-2.752300241360606,0.0010754125350120008,1.0007130217724922,-1.6887085675726803,1.0895396843652517e-07,-3.0700691070929783e-07,1.0
under_tree2,DSC_7841.NEF,1.0028738440538554,-0.000283831970998355,-2.4723529861731253,0.00021934847610118966,1.0015905041965107,0.040885519675575625,1.2322748314501985e-07,1.9179314022311992e-07,0.9999999999999999
wall_art,DSC_8867.NEF,1.0000434898238586,-0.00038191198700242605,-0.5692058073803806,-0.00015844197772752494,0.99985828880643,-0.04685494538584939,-4.7794749146341315e-08,-8.217020243953228e-09,1.0
wall_art,DSC_8869.NEF,1.0003264853252722,-0.0006529633720021587,-0.29022340165968996,-0.00012970220578690733,0.9995397392589226,0.05686666436226676,1.2835409485564183e-07,-1.8369027151728742e-07,1.0
wall_art,DSC_8870.NEF,0.9997633156927133,-0.0006661962840963729,0.3320587425908455,-0.0004996305133304755,0.9997095124681968,-0.0807043578839966,-7.250206126029675e-08,-9.207219234966976e-08,1.0
wall_art,DSC_8871.NEF,1.0001410045997912,-0.00019679045025222644,-1.2295496017077843,-0.0004724040838645471,0.9995464155259666,0.5768735738454616,-2.441118932603086e-08,-9.55002713829642e-08,1.0
wall_art,DSC_8872.NEF,0.9994609371393588,-0.0006379255465785308,0.08876469438273996,-0.000979730269694579,0.9986391394195286,1.2216452288487976,-2.223064154499844e-07,-3.13592975641866e-07,0.9999999999999999
wall_art,DSC_8873.NEF,1.0001024716798574,-0.00030195742163002755,-0.9994637233623954,-5.5494859491844505e-05,0.9994563870219942,0.3998221777550888,5.4378878838690885e-08,-1.7061670119808959e-07,1.0
wall_art,DSC_8874.NEF,1.0003579943655478,-0.0003874518854143565,-1.2923654055653644,7.054359074349404e-05,0.999421001557742,0.04132857745594683,3.199400422912063e-07,-3.032729595003158e-07,0.9999999999999999
wall_art,DSC_8875.NEF,0.9994176525094207,-0.00029908953721237007,-1.1945964175771566,-0.00021540983325302646,0.9993024916810301,0.665874152313547,-4.8579231775829087e-08,-2.307073703508292e-07,1.0
wall_art,DSC_8876.NEF,0.9999395421721582,-0.0003268903383081404,-0.8275850138862408,7.37826436575444e-05,0.9997879100567517,-0.009165669569944945,3.464201850556533e-08,-9.998926673746554e-08,1.0
wall_art,DSC_8878.NEF,0.9997551530840406,-0.0003084614208168994,-0.9430929575739336,-0.00038057675382489485,0.9993934180352517,0.5993244542143793,1.5127826317776072e-08,-1.8381165709647412e-07,0.9999999999999999
wall_art,DSC_8879.NEF,0.9997148631708178,-0.000437420041157583,-0.572848842947402,-0.0002563207064524577,0.9994781539176487,-0.11640857641789454,-1.8790122400976564e-08,-1.946743492851475e-07,1.0
wall_art,DSC_8880.NEF,0.9997497291396595,-0.0006004867831399216,-0.8437122079851884,-0.00019115737456237665,0.9993406835382896,0.3540351941880555,5.053686561287438e-08,-2.8398857604882474e-07,1.0
wall_art,DSC_8881.NEF,0.9999510801969054,-0.0003178106957240476,-1.134219430220034,-7.311200732883312e-06,1.000007419208104,-0.6973933543787345,3.458744059747472e-08,-9.334459367525432e-08,1.0
